Taxonomy ID,Domain,Status,Proposal Name,Genome Name,Taxon Object ID,NCBI Taxon ID,RefSeq Project ID,GenBank Project ID,Phylum,Class,Order,Family,Genus,Species,Strain,Sequencing Center,IMG Submission ID,GOLD ID,Biotic Relationships,Body Site,Body Subsite,Cell Arrangement,Cell Shape,Diseases,Energy Source,Ecosystem,Ecosystem Category,Ecosystem Type,Ecosystem Subtype,Isolation,Specific Ecosystem,Motility,Metabolism,Oxygen Requirement,Phenotype,Salinity,Sporulation,Temperature Range,Genome Size,Gene Count,16S rRNA Count,Paralogs Count,Paralogs %,KEGG Count,KEGG %,MetaCyc Count,MetaCyc %,IMG Pathwawy Count,IMG Pathway %
640196212,Bacteria,Draft,zzz,Vibrio cholerae 2740-80,640196212,412614,54567,18253,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,2740-80,J. Craig Venter Institute,,Gi01638,Free living,,,Singles,Curved-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Non-Pathogen,,Nonsporulating,Mesophile,3945405,3859,9,533,13.81,1112,28.82,634,16.43,341,8.84
640963003,Bacteria,Draft,zzz,Vibrio cholerae 623-39,640963003,417397,54585,18493,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,623-39,J. Craig Venter Institute,,Gi01677,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3975118,3867,9,448,11.59,1140,29.48,651,16.83,124,3.21
647533244,Bacteria,Draft,zzz,Vibrio cholerae AM-19226,647533244,404974,54487,17723,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,AM-19226,J. Craig Venter Institute,,Gi01639,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4058002,3707,2,418,11.28,1168,31.51,669,18.05,87,2.35
640963005,Bacteria,Draft,zzz,Vibrio cholerae B33,640963005,417400,54591,18499,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,B33,J. Craig Venter Institute,,Gi01678,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4026835,3758,9,535,14.24,1087,28.92,606,16.13,116,3.09
645058808,Bacteria,Draft,zzz,Vibrio cholerae B33,645058808,417400,55791,33557,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,B33,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04302,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4154698,3863,5,483,12.5,1230,31.84,687,17.78,67,1.73
645058741,Bacteria,Draft,zzz,Vibrio cholerae BX 330286,645058741,593587,55793,33559,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,BX 330286,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04045,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4000672,3743,6,528,14.11,1213,32.41,679,18.14,88,2.35
645058746,Bacteria,Draft,zzz,Vibrio cholerae CIRS 101,645058746,661513,56005,39603,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholera,CIRS 101,"LANL, Los Alamos National Lab",,Gi04581,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4059686,3567,6,394,11.05,1186,33.25,664,18.62,97,2.72
647000333,Bacteria,Draft,zzz,Vibrio cholerae CT 5369-93,647000333,675809,41421,40501,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,CT 5369-93,"LANL, Los Alamos National Lab",,Gi05318,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,3557309,2938,2,315,10.72,893,30.39,509,17.32,68,2.31
647000334,Bacteria,Draft,zzz,Vibrio cholerae INDRE 91/1,647000334,675808,41407,40503,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,INDRE 91/1,"LANL, Los Alamos National Lab",,Gi05319,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,3947707,3452,7,384,11.12,1110,32.16,633,18.34,87,2.52
643692053,Bacteria,Finished,zzz,Vibrio cholerae M66-2,643692053,579112,59355,32851,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,M66-2,Nakai Univ,,Gc00986,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,3938905,3812,7,451,11.83,1231,32.29,690,18.1,90,2.36
640963019,Bacteria,Draft,zzz,Vibrio cholerae MAK 757,640963019,412967,54571,18263,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,MAK 757,J. Craig Venter Institute,,Gi01640,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3917425,3609,9,474,13.13,1111,30.78,629,17.43,120,3.33
643692054,Bacteria,Finished,zzz,Vibrio cholerae MJ-1236,643692054,593588,59387,33555,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,MJ-1236,"Los Alamos National Lab, Los Alamos National Laboratory",,Gc00994,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,4236368,3894,7,535,13.74,1244,31.95,694,17.82,92,2.36
638341224,Bacteria,Draft,zzz,Vibrio cholerae MO10,638341224,345072,54325,15666,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,MO10,J. Craig Venter Institute,,Gi01150,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4024231,3502,9,424,12.11,1149,32.81,659,18.82,356,10.17
640963004,Bacteria,Draft,zzz,Vibrio cholerae MZO-2,640963004,417398,54587,18495,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,MZO-2,J. Craig Venter Institute,,Gi01681,Free living,Gastrointestinal tract,,Singles,Rod-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3862964,3519,7,388,11.03,1104,31.37,629,17.87,126,3.58
640963021,Bacteria,Draft,zzz,Vibrio cholerae MZO-3,640963021,412883,54569,18261,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,MZO-3,J. Craig Venter Institute,,Gi01641,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4145981,3573,9,545,15.25,984,27.54,581,16.26,112,3.13
640963006,Bacteria,Draft,zzz,Vibrio cholerae NCTC 8457,640963006,417399,54589,18497,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,NCTC 8457,J. Craig Venter Institute,,Gi01680,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4063388,4068,10,602,14.8,1096,26.94,623,15.31,115,2.83
637000333,Bacteria,Finished,zzz,"Vibrio cholerae O1 bv El Tor, N16961",637000333,243277,57623,36,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,O1 biovar eltor str. N16961,J. Craig Venter Institute,,Gc00034,Free living,Gastrointestinal tract,,Singles,Curved-shaped,"Diarrhea, Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,"Pathogen, Polar flagella",,Nonsporulating,Mesophile,4033429,3998,8,497,12.43,1219,30.49,681,17.03,378,9.45
646862349,Bacteria,Finished,zzz,Vibrio cholerae O395,646862349,345073,,32853,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,O395,Nakai Univ,,Gc00985,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,4135300,4055,8,576,14.2,1227,30.26,684,16.87,93,2.29
647000335,Bacteria,Draft,zzz,Vibrio cholerae RC27,647000335,675807,41411,40505,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,RC27,"LANL, Los Alamos National Lab",,Gi05567,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4011779,3530,3,378,10.71,1122,31.78,648,18.36,92,2.61
638341226,Bacteria,Draft,zzz,Vibrio cholerae RC385,638341226,345074,54327,15668,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,RC385,J. Craig Venter Institute,,Gi01152,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,Luminescent,,Nonsporulating,Mesophile,3625004,3307,5,325,9.83,888,26.85,519,15.69,293,8.86
645058806,Bacteria,Draft,zzz,Vibrio cholerae RC9,645058806,593589,55789,33553,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,RC9,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04047,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4211011,3928,8,525,13.37,1229,31.29,684,17.41,66,1.68
645058805,Bacteria,Draft,zzz,Vibrio cholerae TM 11079-80,645058805,593586,55813,33579,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,TM 11079-80,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04054,Free living,,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4055140,3726,6,480,12.88,1176,31.56,674,18.09,82,2.2
645058807,Bacteria,Draft,zzz,Vibrio cholerae TMA 21,645058807,593590,55787,33551,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,TMA 21,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04048,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4023772,3714,9,485,13.06,1195,32.18,675,18.17,77,2.07
638341227,Bacteria,Draft,zzz,Vibrio cholerae V51,638341227,345075,54329,15669,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,V51,J. Craig Venter Institute,,Gi01153,Free living,Gastrointestinal tract,,Singles,Curved-shaped,"Gastrointestinal disease, Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3773421,3417,11,387,11.33,993,29.06,578,16.92,318,9.31
638341228,Bacteria,Draft,zzz,Vibrio cholerae V52,638341228,345076,54331,15670,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,V52,J. Craig Venter Institute,,Gi01154,Free living,Gastrointestinal tract,,Singles,Curved-shaped,"Cholera, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,3906793,3467,6,401,11.57,1105,31.87,636,18.34,350,10.1
645058804,Bacteria,Draft,zzz,Vibrio cholerae bv albensis VL426,645058804,593585,55785,33549,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,bv. albensis VL426,"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04049,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3987383,3582,7,406,11.33,1168,32.61,677,18.9,84,2.35
645058798,Bacteria,Draft,zzz,Vibrio cholerae sv Inaba 12129(1),645058798,592313,55795,33561,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,cholerae,12129(1),"Los Alamos National Lab, Los Alamos National Laboratory",,Gi04050,Free living,,,Singles,Curved-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,3969506,3684,5,417,11.32,1186,32.19,671,18.21,84,2.28
647000336,Bacteria,Draft,zzz,Vibrio coralliilyticus ATCC BAA-450,647000336,675814,41031,40491,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,coralliilyticus,ATCC BAA-450,"LANL, Los Alamos National Lab",,Gi05314,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,5680628,5144,7,665,12.93,1415,27.51,796,15.47,209,4.06
637000334,Bacteria,Finished,zzz,Vibrio fischeri ES114,637000334,312309,58163,12986,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,fischeri,ES114,"Integrated Genomics Inc, Univ of Hawaii",,Gc00257,Symbiotic,,,Singles,Rod-shaped,None,Heterotroph,,,,,Symbiotic,,Motile,,Facultative,"Luminescent, Non-Pathogen",,Nonsporulating,Mesophile,4284050,3984,12,521,13.08,1258,31.58,713,17.9,361,9.06
642555167,Bacteria,Finished,zzz,Vibrio fischeri MJ11,642555167,388396,58907,19393,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Aliivibrio,fischeri,MJ11,"J. Craig Venter Institute, Univ of Georgia",,Gc00852,Symbiotic,,,Singles,Rod-shaped,None,Heterotroph,,,,,Symbiotic,,Motile,,Facultative,Symbiont,,Nonsporulating,Mesophile,4503336,4175,1,543,13.01,1240,29.7,718,17.2,313,7.5
647000337,Bacteria,Draft,zzz,Vibrio furnissii CIP 102972,647000337,675811,41027,40497,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,furnissii,CIP 102972,"LANL, Los Alamos National Lab",,Gi05316,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4958664,4549,13,576,12.66,1462,32.14,844,18.55,187,4.11
650377984,Bacteria,Finished,zzz,Vibrio furnissii NCTC 11218,650377984,903510,,53247,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,furnissii,NCTC 11218,Agencourt Bioscience,,,,,,,,,,,,,,,,,,,,,,,4916408,4584,7,95,2.07,1504,32.81,881,19.22,137,2.99
647000338,Bacteria,Draft,zzz,Vibrio harveyi 1DA3,647000338,673519,42163,40361,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,harveyi,1DA3,LNCC,,Gi05260,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,5929920,5117,15,807,15.77,1455,28.43,832,16.26,176,3.44
640753058,Bacteria,Finished,zzz,"Vibrio harveyi BB120, ATCC BAA-1116",640753058,338187,58957,19857,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,harveyi,ATCC BAA-1116,"Princeton Univ, Washington Univ",,Gc00637,Free living,,,Singles,Rod-shaped,Vibriosis,Heterotroph,,,,,Free living,,Motile,,Facultative,"Bioluminescent, Pathogen",,Nonsporulating,Mesophile,6058377,6252,11,1519,24.3,1371,21.93,804,12.86,405,6.48
640963010,Bacteria,Draft,zzz,Vibrio harveyi HY01,640963010,410291,54457,17467,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,harveyi,HY01,J. Craig Venter Institute,,Gi01642,Free living,,,Singles,Rod-shaped,Vibriosis,Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,5400985,4421,11,587,13.28,1104,24.97,637,14.41,302,6.83
647000339,Bacteria,Draft,zzz,Vibrio metschnikovii CIP 69.14,647000339,675813,41029,40493,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,metschnikovii,CIP 69.14,"LANL, Los Alamos National Lab",,Gi05315,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,3815101,3170,5,352,11.1,1121,35.36,653,20.6,154,4.86
647000340,Bacteria,Draft,zzz,Vibrio mimicus MB-451,647000340,675806,41415,40509,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,mimicus,MB-451,"LANL, Los Alamos National Lab",,Gi05310,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4313453,3891,7,499,12.82,1302,33.46,714,18.35,98,2.52
647000341,Bacteria,Draft,zzz,Vibrio mimicus VM223,647000341,675820,41409,40483,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,mimicus,VM223,"LANL, Los Alamos National Lab",,Gi05309,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4347971,3368,6,419,12.44,1157,34.35,654,19.42,83,2.46
645951853,Bacteria,Draft,zzz,Vibrio mimicus VM573,645951853,671076,56013,40243,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,mimicus,VM573,LNCC,,Gi05262,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4366490,3841,1,433,11.27,1282,33.38,698,18.17,109,2.84
647000342,Bacteria,Draft,zzz,Vibrio orientalis CIP 102891,647000342,675816,41111,40487,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,orientalis,CIP 102891,"LANL, Los Alamos National Lab",,Gi05312,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4698244,4297,9,528,12.29,1271,29.58,745,17.34,188,4.38
647533245,Bacteria,Draft,zzz,Vibrio parahaemolyticus 16,647533245,391586,54741,19395,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,16,J. Craig Venter Institute,,Gi01685,Free living,,,Singles,Rod-shaped,"Food poisoning, Cholera",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4535833,4136,8,455,11,1166,28.19,682,16.49,168,4.06
648276755,Bacteria,Draft,zzz,Vibrio parahaemolyticus AN-5034,648276755,563773,53489,33625,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,AN-5034,J. Craig Venter Institute,,Gi04023,Free living,,,Singles,Rod-shaped,"Food poisoning, Gastroenteritis",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,5199902,4944,6,689,13.94,1411,28.54,788,15.94,131,2.65
640963009,Bacteria,Draft,zzz,Vibrio parahaemolyticus AQ3810,640963009,419109,54593,18601,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,AQ3810,J. Craig Venter Institute,,Gi01700,Free living,,,Singles,Rod-shaped,"Gastroenteritis, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,5771228,5621,11,1792,31.88,1306,23.23,747,13.29,376,6.69
648276756,Bacteria,Draft,zzz,Vibrio parahaemolyticus AQ4037,648276756,563772,53507,33623,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,AQ4037,J. Craig Venter Institute,,Gi04024,Free living,,,Singles,Rod-shaped,"Gastroenteritis, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4939804,4590,6,584,12.72,1400,30.5,801,17.45,120,2.61
648276757,Bacteria,Draft,zzz,Vibrio parahaemolyticus K5030,648276757,627611,53505,36311,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,K5030,J. Craig Venter Institute,,Gi04195,Free living,,,Singles,Rod-shaped,"Gastroenteritis, Food poisoning",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,5028244,4746,2,664,13.99,1394,29.37,795,16.75,118,2.49
648276758,Bacteria,Draft,zzz,Vibrio parahaemolyticus Peru-466,648276758,563771,53491,33621,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,Peru-466,J. Craig Venter Institute,,Gi04025,Free living,,,Singles,Rod-shaped,"Food poisoning, Gastroenteritis",Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,5037488,4728,3,661,13.98,1390,29.4,789,16.69,125,2.64
637000335,Bacteria,Finished,zzz,Vibrio parahaemolyticus RIMD 2210633,637000335,223926,57969,360,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,parahaemolyticus,RIMD 2210633,"Japanese Consortium, RIKEN",,Gc00124,Free living,,,Singles,Rod-shaped,Gastroenteritis,Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,5165770,5032,11,676,13.43,1421,28.24,806,16.02,430,8.55
640963038,Bacteria,Draft,zzz,Vibrio shilonii AK1,640963038,391591,54743,19397,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,shilonii,AK1,"J. Craig Venter Institute, Tel Aviv Univ",,Gi01413,Free living,,,Singles,Rod-shaped,Coral reef bleaching,Heterotroph,,,,,Free living,,Motile,,Facultative,Pathogen,,Nonsporulating,Mesophile,5701826,5438,6,1017,18.7,1524,28.03,897,16.5,375,6.9
646311966,Bacteria,Finished,zzz,Vibrio sp. Ex25,646311966,150340,41601,40507,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,Ex25,"LANL, Los Alamos National Lab",,Gc01137,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,5089025,4676,11,623,13.32,1387,29.66,783,16.75,346,7.4
638341229,Bacteria,Draft,zzz,Vibrio sp. Ex25,638341229,150340,54337,15693,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,Ex25,J. Craig Venter Institute,,Gi01643,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4839877,4352,10,578,13.28,1245,28.61,714,16.41,372,8.55
638341230,Bacteria,Draft,zzz,Vibrio sp. MED222,638341230,314290,54271,13616,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,MED222,"J. Craig Venter Institute, Kalmar Univ",,Gi00912,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,,,Nonsporulating,Mesophile,4891901,4733,10,577,12.19,1249,26.39,726,15.34,402,8.49
647000343,Bacteria,Draft,zzz,Vibrio sp. RC341,647000343,675810,41105,40499,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,RC341,"LANL, Los Alamos National Lab",,Gi05317,Free living,Gastrointestinal tract,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4008705,3606,7,450,12.48,1139,31.59,658,18.25,93,2.58
647000344,Bacteria,Draft,zzz,Vibrio sp. RC586,647000344,675815,41619,40489,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,sp.,RC586,"LANL, Los Alamos National Lab",,Gi05313,Free living,,,Singles,Rod-shaped,None,Heterotroph,,,,,Free living,,Motile,,Facultative,Bioluminescent,,Nonsporulating,Mesophile,4082591,3648,6,402,11.02,1152,31.58,664,18.2,82,2.25
