RefSeq project ID,Project ID,NCBI Taxon ID,Organism Name,Super Kingdom,Group,Sequence Status,Genome Size,GC Content,Gram Stain,Shape,Arrangment,Endospores,Motility,Salinity,Oxygen Req,Habitat,Temp. range,Optimal temp.,Pathogenic in,Disease,Genbank accessions,Refseq accessions,KEGG ID,Has 1PFK,Has PPi PFK,Has ADP PFK,Has Any 1PFK,Has Rubisco,Has ZWF,Has 6PGL,Has Gluconate Dehydratase,Has EDD,Has Any Gluconate Dehydratase,Has EDA,Has Gluconokinase,Has Phosphoketolase
59087,25335,37692,Candidatus Phytoplasma mali,Bacteria,Other Bacteria,complete,0.6,21.4,,Sphere,,,,,Aerobic,Host-associated,Mesophilic,0,Plant,Apple proliferation disease,CU469464,0,pml,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
61641,29469,59748,Candidatus Phytoplasma australiense,Bacteria,Firmicutes,complete,0.88,27.4,,Sphere,,,,,Aerobic,Host-associated,Mesophilic,0,Grapevines,,AM422018,0,pal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58297,13478,322098,Aster yellows witches'-broom phytoplasma AYWB,Bacteria,Firmicutes,complete,0.727401,26.8,,Sphere,,,,,Aerobic,Host-associated,Mesophilic,0,Plant,Aster yellows witches'-broom,"CP000061,CP000063,CP000064,CP000065,CP000062",0,ayw,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58015,9615,262768,Onion yellows phytoplasma OY-M,Bacteria,Firmicutes,complete,0.85,27.8,,Sphere,,,,,Aerobic,Host-associated,Mesophilic,0,Onion,Onions yellow disease,AP006628,0,poy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58055,10650,265311,Mesoplasma florum L1,Bacteria,Firmicutes,complete,0.793224,27,0,Sphere,Chains,No,No,,Facultative,Host-associated,Mesophilic,20-40,"Mammal, Insect, Plant",,AE017263,0,mfl,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61619,16095,347257,Mycoplasma agalactiae PG2,Bacteria,Firmicutes,complete,0.88,29.7,0,Sphere,Singles,No,No,,Facultative,Host-associated,Psychrophilic,0,"Sheep, Goat","Mastitis, arthritis, and pneumonia",CU179680,0,maa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58005,1422,243272,Mycoplasma arthritidis 158L3-1,Bacteria,Firmicutes,complete,0.82,30.7,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Rodent,Acute rat polyarthritis and murine chronic proliferative arthritis,CP001047,0,mat,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
68691,62195,956483,Mycoplasma bovis Hubei-1,Bacteria,Other Bacteria,complete,0.95,,,,,,,,,,,0,,,CP002513,0,mbh,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
60859,12525,289397,Mycoplasma bovis PG45,Bacteria,Firmicutes,complete,1,,0,Sphere,Singles,No,,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Cattle,"Respiratory disease, mastitis, arthritis",CP002188,0,mbv,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
58525,16208,340047,Mycoplasma capricolum subsp. capricolum ATCC 27343,Bacteria,Firmicutes,complete,1.01002,23.8,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Ruminant,Severe arthritis and septicemia,CP000123,0,mcp,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
47087,29021,512564,Mycoplasma crocodyli MP145,Bacteria,Firmicutes,complete,0.93,27,0,Sphere,Singles,No,No,,Facultative,Host-associated,Mesophilic,37,,polyarthritis,CP001991,0,mcd,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
53543,36551,637387,Mycoplasma fermentans JER,Bacteria,Other Bacteria,complete,0.98,,0,Sphere,,No,No,,Facultative,Host-associated,Mesophilic,0,Human,"Respiratory and urogenital tract infections, arthritis",CP001995,0,mfr,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
62099,13415,943945,Mycoplasma fermentans M64,Bacteria,Other Bacteria,complete,1.1,,0,Sphere,Singles,No,No,,Facultative,Host-associated,Mesophilic,37,Human,Respiratory illness and arthritis,CP002458,0,mfm,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
57993,409,710127,Mycoplasma gallisepticum str. R(low),Bacteria,Other Bacteria,complete,1,31.5,0,Sphere,Singles,No,Yes,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Avian,Chronic respiratory diseases,AE015450,0,mga,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57707,97,243273,Mycoplasma genitalium G37,Bacteria,Firmicutes,complete,0.58,31.7,0,Sphere,Singles,No,Yes,Non-halophilic,Facultative,Host-associated,Mesophilic,37,"Human, Animal, Insect",Urogenital or respiratory tract infections,L43967,0,mge,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
62461,61503,941640,Mycoplasma haemofelis str. Langford 1,Bacteria,Other Bacteria,complete,1.1,,,,,,,,,,,0,,,FR773153,0,mha,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58205,13120,295358,Mycoplasma hyopneumoniae 232,Bacteria,Firmicutes,complete,0.89,28.6,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Swine,Swine mycoplasmosis,AE017332,0,mhy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58039,10639,262722,Mycoplasma hyopneumoniae 7448,Bacteria,Firmicutes,complete,0.92,28.5,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Swine,Enzootic pneumonia,AE017244,0,mhp,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58059,10675,262719,Mycoplasma hyopneumoniae J,Bacteria,Firmicutes,complete,0.9,28.5,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Swine,Enzootic pneumonia,AE017243,0,mhj,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51695,51405,872331,Mycoplasma hyorhinis HUB-1,Bacteria,Other Bacteria,complete,0.84,,,,,,,,,,,0,,,CP002170,0,mhr,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
60849,27715,880447,Mycoplasma leachii PG50,Bacteria,Other Bacteria,complete,1,,,,,,,,,,,0,,,CP002108,0,mlc,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58077,10697,267748,Mycoplasma mobile 163K,Bacteria,Firmicutes,complete,0.777079,25,0,Sphere,Singles,No,Yes,Non-halophilic,Facultative,Host-associated,Mesophilic,20,Fish,None,AE017308,0,mmo,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66189,50391,862259,Mycoplasma mycoides subsp. capri LC str. 95010,Bacteria,Other Bacteria,complete,1.2,,,,,,,,,,,0,,,"FQ377874,FQ790215",0,mml,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58031,10616,272632,Mycoplasma mycoides subsp. mycoides SC str. PG1,Bacteria,Firmicutes,complete,1.2,24,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Cattle,Contagious bovine pleuropneumonia (CBPP),BX293980,0,mmy,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57729,176,272633,Mycoplasma penetrans HF-2,Bacteria,Firmicutes,complete,1.35863,25.7,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Human,Urogenital or respiratory tract infections,BA000026,0,mpe,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57709,99,272634,Mycoplasma pneumoniae M129,Bacteria,Firmicutes,complete,0.816394,40,0,Sphere,Singles,No,Yes,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Human,Atypical pneumonia in older children and young adults,U00089,0,mpn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61569,100,272635,Mycoplasma pulmonis UAB CTIP,Bacteria,Firmicutes,complete,0.96,26.6,0,Sphere,Singles,No,Yes,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Rodent,Respiratory mycoplasmosis,AL445566,0,mpu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
61897,49421,768700,Mycoplasma suis str. Illinois,Bacteria,Other Bacteria,complete,1.48,,0,Sphere,Singles,No,No,,Facultative,Host-associated,Mesophilic,0,Swine,Anemia,CP002525,0,mss,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58061,10676,262723,Mycoplasma synoviae 53,Bacteria,Firmicutes,complete,0.8,28.5,0,Sphere,Singles,No,No,Non-halophilic,Facultative,Host-associated,Mesophilic,37,Chicken,Chronic respiratory disease in chicken,AE017245,0,msy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58887,19087,505682,Ureaplasma parvum serovar 3 str. ATCC 27815,Bacteria,Firmicutes,complete,0.75,25.5,,Sphere,Singles,,,,Facultative,Host-associated,Mesophilic,0,"Human, Animal",Urogenital or respiratory tracts infections,CP000942,0,upa,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57711,101,273119,Ureaplasma parvum serovar 3 str. ATCC 700970,Bacteria,Firmicutes,complete,0.751719,25.5,,Sphere,Singles,,,,Facultative,Host-associated,Mesophilic,0,Animal,Urogenital or respiratory tracts infections,AF222894,0,uur,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59011,20247,565575,Ureaplasma urealyticum serovar 10 str. ATCC 33699,Bacteria,Other Bacteria,complete,0.87,25.8,0,Coccus,Singles,,,,Facultative,Host-associated,Mesophilic,37,Human,Urogenital or respiratory tracts infections,CP001184,0,uue,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
42011,29523,525904,Thermobaculum terrenum ATCC BAA-798,Bacteria,Other Bacteria,complete,3.1,53.5,0,Rod,"Singles, Pairs",No,No,,Aerobic,Specialized,Hyperthermophilic,67,No,,"CP001825,CP001826",0,ttr,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
68285,40057,667014,Thermodesulfatator indicus DSM 15286,Bacteria,Other Bacteria,complete,2.3,,,Rod,,No,Yes,,Anaerobic,Aquatic,Thermophilic,70,,,CP002683,0,tid,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
68283,67515,795359,Thermodesulfobacterium sp. OPB45,Bacteria,Other Bacteria,complete,1.6,,,,,,,,,,,0,,,CP002829,0,top,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58625,16719,381764,Fervidobacterium nodosum Rt17-B1,Bacteria,Thermotogae,complete,1.94894,35,0,Rod,"Singles, Pairs, Chains",No,Yes,,Anaerobic,Specialized,Thermophilic,70,No,,CP000771,0,fno,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59205,29419,521045,Kosmotoga olearia TBF 19.5.1,Bacteria,Thermotogae,complete,2.3,41.5,0,Rod,,,Yes,,,Aquatic,Mesophilic,0,No,,CP001634,0,kol,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58747,17679,403833,Petrotoga mobilis SJ95,Bacteria,Thermotogae,complete,2.16955,34.1,0,Rod,,No,Yes,Mesophilic,Anaerobic,Specialized,Thermophilic,0,No,,CP000879,0,pmo,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
59095,27767,484019,Thermosipho africanus TCF52B,Bacteria,Thermotogae,complete,2,30.8,0,Rod,"Singles, Pairs",,,,Anaerobic,Specialized,Thermophilic,75,No,,CP001185,0,taf,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58683,17249,391009,Thermosipho melanesiensis BI429,Bacteria,Thermotogae,complete,1.9,31.4,0,Rod,"Singles, Pairs, Chains",,,,Anaerobic,,Thermophilic,70,,,CP000716,0,tme,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58419,15644,416591,Thermotoga lettingae TMO,Bacteria,Thermotogae,complete,2.13534,38.7,0,Rod,Singles,No,Yes,,Anaerobic,Specialized,Hyperthermophilic,65,No,,CP000812,0,tle,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
57723,111,243274,Thermotoga maritima MSB8,Bacteria,Thermotogae,complete,1.86072,46.2,0,Rod,Singles,No,Yes,,Anaerobic,Specialized,Hyperthermophilic,80,No,None,AE000512,0,tma,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
42777,33663,590168,Thermotoga naphthophila RKU-10,Bacteria,Thermotogae,complete,1.8,46.1,,Rod,,,Yes,,Anaerobic,Specialized,Hyperthermophilic,0,No,,CP001839,0,tnp,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
59065,21023,309803,Thermotoga neapolitana DSM 4359,Bacteria,Thermotogae,complete,1.9,46.9,0,Rod,,No,,,Microaerophilic,Specialized,Hyperthermophilic,70-75,,,CP000916,0,tna,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
58655,17089,390874,Thermotoga petrophila RKU-1,Bacteria,Thermotogae,complete,1.82351,46.1,0,Rod,,No,Yes,,Anaerobic,Aquatic,Hyperthermophilic,80,No,,CP000702,0,tpt,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
58935,19543,126740,Thermotoga sp. RQ2,Bacteria,Thermotogae,complete,1.87769,46.2,0,Rod,,No,Yes,,Anaerobic,Specialized,Hyperthermophilic,76-82,No,,CP000969,0,trq,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
68449,41517,688269,Thermotoga thermarum DSM 5069,Bacteria,Thermotogae,complete,2,,0,Rod,,No,Yes,,Anaerobic,Specialized,Hyperthermophilic,70,,,CP002351,0,tta,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
58965,19989,452637,Opitutus terrae PB90-1,Bacteria,Other Bacteria,complete,5.95761,65.3,,Coccus,"Singles, Pairs, Chains",No,Yes,,Anaerobic,Aquatic,Mesophilic,0,No,,CP001032,0,ote,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
47079,33365,583355,Coraliomargarita akajimensis DSM 45221,Bacteria,Other Bacteria,complete,3.8,53.6,0,Sphere,,No,No,,Aerobic,Aquatic,Mesophilic,0,,,CP001998,0,caa,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
58985,20089,349741,Akkermansia muciniphila ATCC BAA-835,Bacteria,Other Bacteria,complete,2.6641,55.8,0,Oval,"Singles, Pairs",No,No,,Anaerobic,Host-associated,Mesophilic,37,No,,CP001071,0,amu,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59161,28995,481448,Methylacidiphilum infernorum V4,Bacteria,Other Bacteria,complete,2.3,45.5,,,,,,,Aerobic,Specialized,Thermophilic,0,,,CP000975,0,min,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51395,39927,666510,Acidilobus saccharovorans 345-15,Archaea,Crenarchaeota,complete,1.5,54.5,,Coccus,,,,,Anaerobic,,Hyperthermophilic,80-85,,,CP001742,0,asc,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57757,211,272557,Aeropyrum pernix K1,Archaea,Crenarchaeota,complete,1.6697,56.3,,Coccus,Singles,No,Yes,Mesophilic,Aerobic,Specialized,Hyperthermophilic,90-95,No,,BA000002,0,ape,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
59133,28141,490899,Desulfurococcus kamchatkensis 1221n,Archaea,Crenarchaeota,complete,1.36522,45.3,,,,,,,Anaerobic,Aquatic,Hyperthermophilic,82,No,,CP001140,0,dka,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
62227,48641,765177,Desulfurococcus mucosus DSM 2162,Archaea,Crenarchaeota,complete,1.3,,,Coccus,,,,,Anaerobic,,Hyperthermophilic,0,,,CP002363,0,dmu,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58365,13914,453591,Ignicoccus hospitalis KIN4/I,Archaea,Crenarchaeota,complete,1.3,56.5,0,Coccus,"Singles, Pairs",No,Yes,,Anaerobic,Aquatic,Hyperthermophilic,0,,,CP000816,0,iho,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
51875,33361,583356,Ignisphaera aggregans DSM 17230,Archaea,Crenarchaeota,complete,1.9,52.9,,Coccus,,,,,Anaerobic,Aquatic,Hyperthermophilic,95,,,CP002098,0,iag,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
45893,33683,591019,Staphylothermus hellenicus DSM 12710,Archaea,Crenarchaeota,complete,1.6,36.9,,Coccus,Aggregates,,,Mesophilic,Anaerobic,Specialized,Hyperthermophilic,85,No,,CP002051,0,shc,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58719,17449,399550,Staphylothermus marinus F1,Archaea,Crenarchaeota,complete,1.57048,35.7,,Coccus,Aggregates,No,No,,Anaerobic,Specialized,Hyperthermophilic,92,No,,CP000575,0,smr,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
48993,36571,633148,Thermosphaera aggregans DSM 11486,Archaea,Crenarchaeota,complete,1.3,,,Coccus,"Pairs, Chains, Clusters",No,Yes,,Anaerobic,Specialized,Hyperthermophilic,0,No,,CP001939,0,tag,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57755,208,415426,Hyperthermus butylicus DSM 5456,Archaea,Crenarchaeota,complete,1.66716,53.7,,Irregular coccus,"Singles, Pairs",No,Yes,Moderate halophilic,Anaerobic,Aquatic,Hyperthermophilic,95-106,No,,CP000493,0,hbu,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66875,60875,933801,Acidianus hospitalis W1,Archaea,Crenarchaeota,complete,2.1,,,,,,,,,,,0,,,CP002535,0,aho,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66329,65497,1006006,Metallosphaera cuprina Ar-4,Archaea,Crenarchaeota,complete,1.8,,,,,,,,,,,0,,,CP002656,0,mcn,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58717,17447,399549,Metallosphaera sedula DSM 5348,Archaea,Crenarchaeota,complete,2.2,46.2,0,Coccus,Singles,No,No,,Aerobic,Specialized,Thermophilic,70,No,,CP000682,0,mse,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58379,13935,330779,Sulfolobus acidocaldarius DSM 639,Archaea,Crenarchaeota,complete,2.22596,36.7,,Coccus,Singles,No,No,,Aerobic,Specialized,Thermophilic,70-75,No,,CP000077,0,sai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
43679,18803,425944,Sulfolobus islandicus L.D.8.5,Archaea,Crenarchaeota,complete,2.727,35.3,,Coccus,Singles,No,No,,Aerobic,Specialized,Hyperthermophilic,75-85,No,,"CP001731,CP001732",0,sii,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58871,18987,429572,Sulfolobus islandicus L.S.2.15,Archaea,Crenarchaeota,complete,2.73627,35.1,,Coccus,,,,,Aerobic,Specialized,Hyperthermophilic,75-85,No,None,CP001399,0,sis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58849,18871,427317,Sulfolobus islandicus M.14.25,Archaea,Crenarchaeota,complete,2.6,35.1,,Coccus,,,,,Aerobic,Specialized,Hyperthermophilic,75-85,No,,CP001400,0,sia,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58851,18873,427318,Sulfolobus islandicus M.16.27,Archaea,Crenarchaeota,complete,2.7,35,,Coccus,,,No,Non-halophilic,Aerobic,Specialized,Hyperthermophilic,75-85,No,,CP001401,0,sim,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58841,18807,426118,Sulfolobus islandicus M.16.4,Archaea,Crenarchaeota,complete,2.6,35,,Coccus,,No,No,Non-halophilic,Aerobic,Specialized,Hyperthermophilic,75-85,No,None,CP001402,0,sid,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58923,19487,439386,Sulfolobus islandicus Y.G.57.14,Archaea,Crenarchaeota,complete,2.7,35.4,,Coccus,Singles,,,,,,Hyperthermophilic,75-80,No,None,CP001403,0,siy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58825,18651,419942,Sulfolobus islandicus Y.N.15.51,Archaea,Crenarchaeota,complete,2.842,35.3,,Coccus,Singles,No,No,Non-halophilic,,Specialized,Hyperthermophilic,75-85,No,None,"CP001404,CP001405",0,sin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
57721,108,273057,Sulfolobus solfataricus P2,Archaea,Crenarchaeota,complete,3,35.8,,Irregular coccus,Singles,No,No,,Aerobic,Specialized,Hyperthermophilic,85,No,,AE006641,0,sso,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
57807,246,273063,Sulfolobus tokodaii str. 7,Archaea,Crenarchaeota,complete,2.7,32.8,,Coccus,Singles,No,No,,Aerobic,Specialized,Hyperthermophilic,80,No,,BA000023,0,sto,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
58563,16331,368408,Thermofilum pendens Hrk 5,Archaea,Crenarchaeota,complete,1.832,57.6,,Rod,,No,No,,Anaerobic,Specialized,Hyperthermophilic,88,No,,"CP000505,CP000506",0,tpe,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58711,17421,397948,Caldivirga maquilingensis IC-167,Archaea,Crenarchaeota,complete,2.07757,43.1,,Rod,Singles,No,No,,Microaerophilic,Specialized,Hyperthermophilic,85,No,,CP000852,0,cma,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57727,172,178306,Pyrobaculum aerophilum str. IM2,Archaea,Crenarchaeota,complete,2.22243,51.4,,Rod,Singles,No,Yes,,Facultative,Aquatic,Hyperthermophilic,100,No,,AE009441,0,pai,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58409,15582,340102,Pyrobaculum arsenaticum DSM 13514,Archaea,Crenarchaeota,complete,2.12108,55.1,,Rod,,No,Yes,,Anaerobic,Aquatic,Hyperthermophilic,0,No,,CP000660,0,pas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58787,18111,410359,Pyrobaculum calidifontis JCM 11548,Archaea,Crenarchaeota,complete,2,57.2,,Rod,,No,Yes,,Facultative,Specialized,Hyperthermophilic,90-95,No,,CP000561,0,pcl,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
58635,16743,384616,Pyrobaculum islandicum DSM 4184,Archaea,Crenarchaeota,complete,1.8264,49.6,,Rod,,No,Yes,,Anaerobic,Specialized,Thermophilic,100,No,,CP000504,0,pis,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
